# LAMMPS data file written by OVITO Basic 3.10.6

13272 atoms
4 atom types

-100.0 220.0 xlo xhi
-100.0 220.0 ylo yhi
-20.0 200.0 zlo zhi

Masses

1 1.008  # HT
2 15.999  # OT
3 1.0  # surface
4 1.0  # pillars

Atoms  # atomic

47 1 55.999844 56.322044 89.559753
48 1 55.642708 57.543575 90.379635
49 2 50.874725 59.268364 88.532127
50 1 51.47522 58.909565 89.185562
51 1 50.691477 58.534279 87.945877
52 2 45.608476 52.034941 87.788528
53 1 44.990715 52.185621 87.073059
54 1 45.419508 52.729837 88.419132
55 2 51.92065 66.312752 87.667786
56 1 51.348549 65.83872 87.06427
57 1 51.846552 65.835028 88.493908
58 2 48.944641 64.063804 86.649937
59 1 48.147429 63.752948 87.078987
60 1 49.645704 63.540215 87.037857
61 2 46.003935 58.467045 88.52079
62 1 45.18374 58.032948 88.286064
63 1 45.764789 59.065407 89.228561
64 2 53.054044 46.87952 90.210533
65 1 52.995804 47.816353 90.023178
66 1 52.26354 46.685925 90.714359
67 2 55.482132 53.415722 88.822495
68 1 54.757824 52.893705 88.477318
69 1 55.197639 54.323065 88.71262
70 2 55.437048 45.768486 86.638809
71 1 54.876539 45.237206 86.073307
72 1 54.831299 46.193848 87.24575
73 2 39.208889 41.725643 85.539059
74 1 38.974213 41.458885 86.427841
75 1 40.0919 42.085743 85.621841
76 2 45.859376 42.307629 87.013103
77 1 46.240744 43.126419 87.329941
78 1 46.172884 41.643536 87.627014
79 2 45.835248 54.646906 87.773396
80 1 46.216564 55.497162 87.992264
81 1 44.926236 54.842794 87.546471
82 2 48.133596 38.215542 87.555256
83 1 48.331871 38.90012 88.194229
84 1 48.045248 38.681671 86.723881
85 2 52.142431 40.568489 89.809456
86 1 51.375381 41.087498 90.051201
87 1 51.998079 39.718704 90.225716
88 2 46.651648 60.457396 86.394722
89 1 47.087357 60.778704 87.184132
90 1 46.19462 59.665592 86.678223
91 2 51.816652 47.815418 86.73761
92 1 51.740316 48.590214 87.294476
93 1 52.632168 47.398949 87.01638
94 2 53.162411 59.305492 85.735619
95 1 52.38912 59.428524 85.185097
96 1 52.928984 59.710104 86.571106
97 2 54.637236 52.461523 85.28223
98 1 53.747152 52.690187 85.550034
99 1 54.814918 51.631207 85.724075
100 2 51.840572 55.044701 90.937859
101 1 52.643557 54.858931 91.424629
102 1 52.110764 55.657681 90.254108
103 2 55.264875 61.123361 88.462448
104 1 54.725948 61.841116 88.795094
105 1 55.94046 61.001368 89.129501
106 2 40.073024 51.668314 85.824177
107 1 40.207444 52.517469 86.245014
108 1 40.953279 51.303396 85.73354
109 2 46.409275 66.398189 86.851692
110 1 46.309227 66.160705 87.773605
111 1 46.950493 65.700765 86.481613
112 2 44.179568 49.282024 89.213898
113 1 43.768352 49.12904 90.064621
114 1 45.036476 48.861031 89.282436
115 2 55.575107 45.910446 89.418156
116 1 55.95866 45.079746 89.699371
117 1 54.962703 46.140755 90.116829
118 2 47.859921 56.340347 89.978767
119 1 48.63966 56.610125 90.463982
120 1 47.621292 55.494932 90.358887
121 2 53.252319 54.73085 85.634064
122 1 52.851295 55.585459 85.475777
123 1 53.068344 54.546337 86.555138
124 2 50.705463 45.577541 87.463318
125 1 51.10524 44.727398 87.646721
126 1 50.982103 46.134777 88.19075
127 2 50.552689 38.921597 86.657219
128 1 50.58914 39.016392 87.609024
129 1 51.060364 39.660931 86.322754
130 2 47.552912 35.194809 85.769627
131 1 48.098911 35.26532 86.552696
132 1 47.595345 36.062843 85.3685
133 2 42.599756 57.870865 88.364689
134 1 42.513956 57.594536 89.277081
135 1 42.887888 57.084156 87.901733
136 2 52.566128 62.007879 89.660217
137 1 52.95488 62.594752 89.011673
138 1 52.816143 62.383632 90.504333
139 2 37.335484 52.934759 85.925991
140 1 37.135803 52.113029 85.477493
141 1 36.972471 52.823006 86.804581
142 2 52.540337 59.773232 90.584465
143 1 52.069839 60.606377 90.557838
144 1 53.409723 59.999069 90.915287
145 2 51.13332 52.944836 88.796082
146 1 50.386549 53.06946 89.381756
147 1 51.718163 53.676315 88.993889
148 2 45.00512 39.785732 86.165035
149 1 44.315289 39.124084 86.21579
150 1 45.680028 39.475605 86.768806
151 2 54.914188 51.040243 89.875702
152 1 54.232883 51.420111 90.430489
153 1 55.401739 51.794264 89.544048
154 2 53.271456 56.993156 86.484573
155 1 53.097672 57.844135 86.886902
156 1 54.156547 57.072144 86.128792
157 2 52.541168 40.825058 87.09594
158 1 51.971977 41.114643 87.809017
159 1 52.371441 41.44495 86.386608
160 2 44.211028 66.442284 85.474632
161 1 44.707056 66.585596 86.280632
162 1 43.47138 65.896596 85.741806
163 2 52.644544 38.526085 88.244724
164 1 52.824465 39.422199 88.529007
165 1 53.399427 38.28907 87.706005
166 2 54.22238 61.539152 86.231388
167 1 55.141689 61.740392 86.406418
168 1 53.788544 62.392263 86.216827
169 2 48.864561 49.433449 89.42065
170 1 48.084509 49.015839 89.055458
171 1 48.532227 50.209339 89.872116
172 2 51.880352 63.800113 86.35083
173 1 51.429045 64.113725 87.134521
174 1 52.695557 64.301184 86.326706
175 2 54.802959 63.345216 89.307709
176 1 55.651651 63.034152 89.622673
177 1 54.72028 64.226668 89.671604
178 2 53.73051 48.022793 92.200569
179 1 54.260496 48.796711 92.009941
180 1 54.328825 47.285851 92.076965
181 2 48.092983 58.337772 86.805519
182 1 48.500456 58.893341 87.469978
183 1 47.912024 57.514561 87.259064
184 2 45.69464 44.934978 86.799278
185 1 44.883231 45.093681 87.281685
186 1 46.377764 45.32737 87.342941
187 2 46.096859 43.917236 89.948296
188 1 46.454048 44.673107 90.414474
189 1 46.787941 43.664204 89.336258
190 2 50.384832 47.57658 89.216866
191 1 50.188324 47.273315 90.103203
192 1 49.730152 48.253151 89.044014
193 2 48.094648 45.533237 88.238327
194 1 48.573671 45.066437 88.923065
195 1 48.708612 46.198166 87.92664
196 2 51.872553 55.140095 87.823265
197 1 52.193392 56.030708 87.964966
198 1 50.926985 55.201189 87.959087
199 2 52.849789 56.830967 89.620331
200 1 53.716732 56.447155 89.488617
201 1 53.023937 57.742788 89.85376
202 2 58.927028 37.872807 87.401752
203 1 58.216968 37.969891 88.036201
204 1 58.532297 38.107742 86.561951
205 2 60.302168 63.883416 88.50462
206 1 60.566746 64.75244 88.202866
207 1 60.095417 64.003848 89.431416
208 2 65.950615 48.009899 87.917953
209 1 66.130901 47.194744 87.449646
210 1 66.061638 47.785412 88.841843
211 2 67.494858 59.979568 88.390427
212 1 66.67123 60.430199 88.203751
213 1 67.557205 59.304035 87.715157
214 2 62.67025 52.697071 86.832195
215 1 63.568394 52.369576 86.784096
216 1 62.691727 53.527273 86.356239
217 2 63.782631 39.662544 86.670784
218 1 63.57151 39.059917 87.383865
219 1 64.73444 39.608414 86.584728
220 2 63.899891 57.232929 88.067509
221 1 64.168266 57.547892 87.204361
222 1 64.517548 57.640659 88.674454
223 2 60.791489 58.694077 87.699661
224 1 60.812859 57.737328 87.679848
225 1 60.704233 58.913048 88.627441
226 2 56.093445 65.564212 88.651154
227 1 56.819467 66.168451 88.496143
228 1 56.452087 64.700647 88.446381
229 2 62.954582 42.899025 86.643852
230 1 62.642063 42.00275 86.767662
231 1 63.365173 43.127357 87.477829
232 2 59.270227 41.982784 86.611298
233 1 59.982158 41.623203 87.140556
234 1 59.205799 42.897621 86.885597
235 2 57.612469 52.936085 90.61837
236 1 57.218412 52.064409 90.584724
237 1 57.057682 53.426975 91.224586
238 2 57.709085 68.675217 86.870316
239 1 57.729311 68.554264 87.819626
240 1 57.855047 67.799017 86.513645
241 2 60.403048 54.805817 88.266304
242 1 60.808701 53.965408 88.479347
243 1 59.499184 54.71969 88.569412
244 2 59.44531 40.105583 89.16502
245 1 58.547687 40.281136 89.447273
246 1 59.991157 40.45726 89.868317
247 2 59.60178 47.074051 89.366417
248 1 59.11891 46.413235 89.862808
249 1 58.922764 47.606583 88.952133
250 2 63.077305 54.050486 90.035606
251 1 63.982571 53.74988 89.956093
252 1 62.964256 54.227119 90.969524
253 2 68.814465 54.803841 88.708305
254 1 69.521301 54.977345 89.330017
255 1 68.019592 54.806967 89.241615
256 2 60.955133 47.54538 91.344288
257 1 60.261349 48.178688 91.160362
258 1 60.597162 46.992153 92.03854
259 2 57.307226 60.104473 90.6348
260 1 57.82941 60.782501 90.206062
261 1 57.952808 59.515987 91.026203
262 2 65.633205 54.761913 86.985699
263 1 66.040108 54.261591 87.693054
264 1 64.802818 55.06497 87.352974
265 2 69.45084 58.358156 85.796928
266 1 69.896011 58.490757 86.633869
267 1 68.535637 58.574684 85.974976
268 2 68.847641 44.766136 88.484756
269 1 68.040806 45.187492 88.188511
270 1 68.556961 44.1087 89.116814
271 2 58.10288 50.861782 87.087101
272 1 59.011789 50.905827 87.383968
273 1 57.903147 49.925941 87.063599
274 2 64.726952 50.315887 87.510017
275 1 64.006336 50.171535 88.123356
276 1 65.504562 50.010597 87.977287
277 2 72.444012 51.634655 86.285313
278 1 72.977379 52.427425 86.342304
279 1 72.565742 51.20219 87.13052
280 2 67.500374 52.159611 88.204475
281 1 67.746231 52.168404 89.129501
282 1 68.211056 52.624506 87.76284
283 2 55.838072 40.886833 89.730522
284 1 56.195938 40.481911 88.94043
285 1 55.218544 40.241669 90.071327
286 2 57.664883 59.548019 86.387489
287 1 56.802933 59.495605 85.97456
288 1 57.543775 59.145851 87.247623
289 2 62.137146 57.050097 90.426228
290 1 62.918911 56.77564 89.946945
291 1 62.427044 57.12508 91.335396
292 2 58.659281 57.838207 91.161507
293 1 59.247814 57.202404 90.754662
294 1 58.118427 57.318417 91.756126
295 2 64.207264 46.038574 88.06002
296 1 63.342556 45.640205 88.158974
297 1 64.102329 46.927361 88.399529
298 2 70.119976 43.448299 86.61499
299 1 70.143532 42.492176 86.576355
300 1 69.863094 43.645901 87.515633
301 2 57.460472 34.52557 87.532948
302 1 56.93314 35.251698 87.19994
303 1 58.176824 34.947182 88.007656
304 2 71.205997 47.652863 87.192764
305 1 71.138863 48.471188 87.684788
306 1 71.436668 47.925083 86.304554
307 2 55.747852 47.832733 91.003845
308 1 55.570843 48.497711 90.338451
309 1 56.593996 47.461918 90.753464
310 2 70.579762 60.796696 86.939732
311 1 69.653484 60.555573 86.949562
312 1 70.687244 61.367448 87.700645
313 2 68.140751 61.278372 86.394249
314 1 67.369801 61.219872 85.830002
315 1 68.217503 62.210056 86.599964
316 2 71.903732 55.60008 86.7439
317 1 72.283699 54.760578 87.002861
318 1 71.015572 55.384041 86.459721
319 2 55.839891 43.056324 86.723099
320 1 56.205505 43.929352 86.865685
321 1 56.586975 42.465137 86.815765
322 2 65.565609 43.849533 88.01889
323 1 65.047169 43.584801 88.778709
324 1 65.204105 44.698952 87.765854
325 2 59.955849 55.390146 91.338051
326 1 59.318432 55.467751 92.047897
327 1 60.148352 54.453747 91.289688
328 2 60.657692 48.280972 86.765636
329 1 61.345184 47.615582 86.735996
330 1 60.16988 48.086544 87.565918
331 2 64.77417 63.610312 86.538239
332 1 65.566338 63.52524 87.068745
333 1 64.153343 62.998636 86.934113
334 2 61.54788 34.979996 86.85471
335 1 61.128603 35.840385 86.841141
336 1 60.847492 34.375546 87.100361
337 2 68.088024 45.374588 86.058487
338 1 68.848991 45.834892 86.41235
339 1 67.473644 46.070503 85.825111
340 2 61.539768 52.69051 91.499249
341 1 61.278418 51.877058 91.067699
342 1 62.142033 52.413174 92.189598
343 2 58.948298 51.018099 90.216515
344 1 58.393144 50.811447 90.96838
345 1 59.765995 50.550304 90.386189
346 2 58.473953 56.236191 87.108315
347 1 58.276611 56.881512 87.787178
348 1 58.243073 55.395008 87.502476
349 2 57.246441 62.484669 86.276314
350 1 58.191851 62.33522 86.280006
351 1 56.897623 61.830091 86.881386
352 2 72.187805 44.847099 85.907742
353 1 72.624245 44.073185 86.263836
354 1 71.331055 44.857082 86.334503
355 2 65.388756 49.961666 90.574951
356 1 65.029335 50.848473 90.600739
357 1 65.653439 49.783669 91.477459
358 2 65.366604 47.327187 90.558361
359 1 64.674377 46.760803 90.899532
360 1 65.237282 48.161995 91.008522
361 2 60.540588 44.801754 89.102463
362 1 60.987631 45.385094 89.715752
363 1 60.577457 43.941051 89.519714
364 2 57.729988 54.466465 88.70586
365 1 58.02285 53.561863 88.595619
366 1 56.776567 54.420435 88.634514
367 2 58.382171 44.470776 87.599609
368 1 58.522781 44.118057 88.47831
369 1 58.110733 45.377033 87.745422
370 2 67.597557 42.872086 85.987511
371 1 68.331387 42.629871 86.552383
372 1 67.479156 43.810116 86.136852
373 2 61.96752 60.924408 88.435303
374 1 62.11676 61.867896 88.373165
375 1 62.135792 60.714848 89.353989
376 2 66.306557 57.244316 89.494698
377 1 67.001328 56.72156 89.094353
378 1 65.723114 56.600555 89.896454
379 2 61.732738 50.429352 87.66851
380 1 61.338894 49.669113 88.096474
381 1 62.41914 50.715302 88.271294
382 2 61.297134 67.08334 86.883934
383 1 61.327087 67.229044 87.829506
384 1 61.841421 66.308593 86.743122
385 2 56.726909 48.675392 86.813789
386 1 56.766064 47.908028 87.384644
387 1 55.87005 49.063263 86.991524
388 2 70.148834 51.999872 87.790558
389 1 69.953991 51.065939 87.712868
390 1 70.071407 52.184113 88.726662
391 2 64.023342 42.323174 89.216187
392 1 63.252075 42.277153 89.781273
393 1 64.648277 41.716545 89.613205
394 2 65.810791 41.317963 87.40123
395 1 66.488091 41.21386 88.069534
396 1 65.454639 42.193073 87.554787
397 2 58.810911 46.628357 85.866402
398 1 58.916786 47.546577 85.61758
399 1 57.867214 46.474804 85.821369
400 2 58.940859 61.053056 87.98457
401 1 58.735512 60.492443 87.236389
402 1 59.853148 60.851192 88.192413
403 2 58.061436 64.753739 84.937782
404 1 57.396614 64.279449 85.437088
405 1 58.427359 65.381329 85.561111
406 2 67.559078 40.04121 85.840088
407 1 67.734371 40.975338 85.953758
408 1 66.736492 39.892849 86.30658
409 2 63.276047 48.492401 91.311737
410 1 62.677319 48.104382 90.673592
411 1 62.785637 48.489231 92.133751
412 2 68.006386 49.643215 87.647141
413 1 68.061451 48.764626 87.271336
414 1 67.703278 49.502037 88.54409
415 2 44.13386 25.667782 62.457718
416 1 44.260117 25.877865 63.382954
417 1 43.783849 24.776867 62.459484
418 2 55.124632 22.315552 50.841592
419 1 55.715248 21.741993 50.353312
420 1 54.354149 21.774803 51.015324
421 2 49.187687 24.924129 69.107788
422 1 49.92276 24.998596 68.49918
423 1 48.865393 24.031033 68.986683
424 2 51.816393 21.508095 59.783024
425 1 52.2651 21.852699 59.010918
426 1 50.931976 21.870068 59.728075
427 2 38.431437 25.77813 59.481855
428 1 38.353176 25.123291 58.788076
429 1 37.909096 25.427181 60.203131
430 2 44.743977 22.953751 52.229576
431 1 43.84344 22.786152 51.951792
432 1 44.669617 23.659386 52.872036
433 2 45.160497 23.919075 49.995501
434 1 45.886572 23.498604 49.53478
435 1 44.961803 23.327263 50.721108
436 2 44.934972 24.680199 72.541451
437 1 45.851888 24.411358 72.484772
438 1 44.556203 24.419628 71.701859
439 2 54.325445 25.105663 64.693508
440 1 55.185316 24.892723 65.056156
441 1 53.835811 25.466232 65.432739
442 2 49.727345 21.171497 66.165783
443 1 50.6492 21.0467 65.940418
444 1 49.257315 21.021633 65.345486
445 2 43.14924 24.790077 58.791227
446 1 42.47116 24.767143 59.466473
447 1 42.867192 24.141846 58.145845
448 2 51.804432 23.242661 50.12836
449 1 52.456823 23.193104 49.429688
450 1 51.397116 22.376442 50.13824
451 2 44.722292 23.466053 59.860992
452 1 45.612584 23.143181 59.721659
453 1 44.254292 23.23304 59.059198
454 2 46.897087 24.370281 55.380152
455 1 47.190472 24.450882 56.287697
456 1 47.639076 23.975182 54.922291
457 2 51.903336 23.45409 76.757664
458 1 51.330347 24.205959 76.607075
459 1 52.357607 23.327938 75.924622
460 2 50.837543 23.538017 55.193888
461 1 50.602661 23.486542 54.267405
462 1 50.338499 22.833679 55.607496
463 2 49.816107 24.344696 62.000324
464 1 49.681065 24.160511 62.929878
465 1 49.531511 23.547276 61.553852
466 2 48.375137 26.605602 76.576496
467 1 47.952845 25.755558 76.452477
468 1 49.133972 26.418247 77.128994
469 2 53.115507 22.795357 68.974773
470 1 52.399677 22.217323 68.710819
471 1 53.909912 22.320854 68.729645
472 2 42.652431 24.269348 52.357964
473 1 42.817844 25.043941 52.895435
474 1 41.699844 24.237106 52.270187
475 2 55.73818 21.179974 65.663933
476 1 54.976795 21.140297 66.242691
477 1 55.438192 20.784878 64.845299
478 2 46.065971 23.820793 64.044704
479 1 45.730519 24.696526 64.236584
480 1 46.349892 23.481339 64.893448
481 2 54.431835 22.33297 55.149532
482 1 53.798891 22.380188 55.866087
483 1 55.069097 23.019478 55.34656
484 2 42.10872 25.181477 65.710213
485 1 42.458055 26.046028 65.493946
486 1 42.456757 24.605007 65.029945
487 2 45.727347 26.182949 57.821609
488 1 45.122379 25.820351 58.468739
489 1 45.6793 25.576992 57.082201
490 2 39.199371 26.062931 53.001984
491 1 39.799763 25.378036 53.296459
492 1 38.554001 26.134953 53.705231
493 2 49.28446 25.844479 74.127243
494 1 48.721664 25.886909 73.35416
495 1 49.958172 25.204048 73.898705
496 2 52.229273 25.88681 59.935169
497 1 51.287033 25.719006 59.92033
498 1 52.545328 25.412827 60.704405
499 2 48.879431 22.150242 72.198513
500 1 49.431568 22.892441 71.952499
501 1 47.99304 22.420746 71.958843
502 2 52.413507 24.95575 52.071651
503 1 52.467381 24.751701 53.005312
504 1 53.323977 25.063286 51.796623
505 2 55.771459 20.149857 58.324741
506 1 55.701624 20.158958 57.370134
507 1 54.962757 20.562218 58.628437
508 2 45.451852 22.690262 56.545893
509 1 44.974959 23.413948 56.139534
510 1 44.854059 21.945103 56.485615
511 2 46.567043 23.922977 67.818497
512 1 46.019484 24.704433 67.742424
513 1 45.945644 23.205841 67.944183
514 2 49.425797 23.97612 65.434246
515 1 48.782192 23.295856 65.236179
516 1 50.164351 23.783199 64.856686
517 2 55.190464 26.132248 62.506855
518 1 55.332891 25.484276 61.816818
519 1 54.780391 26.872677 62.059864
520 2 50.305115 24.918518 47.547756
521 1 49.880589 24.841347 46.693344
522 1 49.581068 24.972961 48.171496
523 2 50.223215 20.991058 55.891022
524 1 49.673628 21.427078 56.542202
525 1 49.770296 20.168106 55.707024
526 2 54.541504 23.876904 71.922653
527 1 54.11474 24.449162 71.284977
528 1 55.374647 23.641708 71.514191
529 2 47.969172 22.788177 62.680222
530 1 48.641115 22.143223 62.459484
531 1 47.176224 22.464584 62.252678
532 2 52.955503 25.070721 47.792935
533 1 53.866648 25.352612 47.874212
534 1 52.674601 24.904373 48.692743
535 2 55.976547 25.474342 42.759907
536 1 56.008945 25.286938 43.69804
537 1 55.237888 24.957985 42.437405
538 2 47.94208 21.717136 57.925182
539 1 47.930067 21.474503 58.851044
540 1 47.09708 22.141769 57.777372
541 2 52.890503 23.663498 58.094011
542 1 52.422661 24.050323 58.83408
543 1 52.433529 23.995461 57.321213
544 2 49.443268 24.418797 58.238228
545 1 49.439005 24.233574 59.177322
546 1 48.528275 24.329353 57.971806
547 2 46.630953 25.389584 60.880405
548 1 45.89744 24.784927 60.768383
549 1 47.346004 24.841972 61.204517
550 2 47.041231 24.582077 52.639128
551 1 46.887365 24.470119 51.701048
552 1 47.094219 23.689857 52.981808
553 2 48.902573 26.056587 54.524284
554 1 48.836117 25.358227 55.17548
555 1 48.551001 25.670746 53.721872
556 2 48.145607 20.858772 60.930338
557 1 48.244408 20.306847 60.154558
558 1 47.71978 21.652863 60.607271
559 2 53.083477 24.356499 55.166224
560 1 52.190325 24.030979 55.278233
561 1 53.522148 23.680656 54.649448
562 2 52.820408 23.973518 66.298645
563 1 53.515129 23.60099 65.755608
564 1 52.018984 23.556324 65.982536
565 2 54.033569 25.98436 57.007793
566 1 54.888189 25.743546 57.365429
567 1 53.428495 25.342369 57.379204
568 2 46.924543 21.766068 54.809504
569 1 46.056093 22.139114 54.960564
570 1 47.159895 21.36026 55.643845
571 2 54.178856 22.45694 61.416939
572 1 53.656725 22.825462 60.704327
573 1 55.046997 22.32616 61.035603
574 2 46.028273 26.099125 47.012623
575 1 45.619501 25.3302 47.409956
576 1 46.940975 25.843597 46.878932
577 2 55.09676 25.486355 46.788661
578 1 55.315628 25.855453 45.933052
579 1 55.555296 24.646454 46.812164
580 2 39.796644 25.626129 63.678417
581 1 40.125024 25.397957 62.808716
582 1 38.859604 25.773708 63.549976
583 2 46.47958 26.441856 49.498848
584 1 47.331964 26.011505 49.56546
585 1 45.848248 25.761539 49.733004
586 2 52.188087 26.618916 45.562708
587 1 52.791496 26.252785 44.91614
588 1 51.695543 25.864342 45.885628
589 2 53.518301 22.777832 63.991093
590 1 52.940372 23.496574 63.73494
591 1 53.378471 22.107449 63.322372
592 2 52.685469 21.501701 56.643944
593 1 52.010612 21.460518 57.321514
594 1 52.302229 21.044464 55.895405
595 2 53.418564 25.057514 74.714844
596 1 52.949783 24.801723 73.920494
597 1 54.01178 24.326805 74.889252
598 2 61.537582 20.168316 58.476393
599 1 62.08036 20.537827 57.779926
600 1 61.981352 20.42083 59.286043
601 2 63.172985 22.920673 68.227116
602 1 62.578522 22.790882 67.488197
603 1 63.969574 22.451221 67.979595
604 2 58.53578 26.345497 51.862352
605 1 57.887445 25.95134 52.445896
606 1 58.399801 25.907764 51.02198
607 2 56.448084 21.616985 60.121716
608 1 56.842712 21.249138 59.331024
609 1 57.168178 21.661758 60.750788
610 2 66.376858 25.906982 57.014496
611 1 65.520836 25.803192 57.430117
612 1 66.297245 25.441895 56.181679
613 2 56.348606 23.66906 69.212463
614 1 56.220739 23.51696 68.2761
615 1 55.624092 23.205219 69.632103
616 2 60.901884 23.545612 60.295124
617 1 61.787546 23.846275 60.498787
618 1 60.993092 23.073399 59.467533
619 2 62.778564 24.665222 63.783043
620 1 61.853745 24.427532 63.716324
621 1 62.783348 25.465813 64.30772
622 2 60.367325 22.613304 64.481659
623 1 59.551393 22.162567 64.699226
624 1 60.40206 22.598431 63.525169
625 2 66.188412 23.747162 49.849068
626 1 66.283363 24.526176 50.397148
627 1 66.212643 23.015472 50.465736
628 2 59.241941 20.112831 57.885132
629 1 59.875299 19.430176 57.663519
630 1 59.615093 20.546356 58.65262
631 2 60.048407 25.615524 54.598644
632 1 60.748379 26.193451 54.294861
633 1 60.35006 24.735062 54.374939
634 2 69.151371 26.391312 63.876797
635 1 70.02367 26.014519 63.761253
636 1 68.591488 25.64225 64.080894
637 2 65.25309 25.824463 47.008204
638 1 64.342201 25.72332 47.28448
639 1 65.719112 25.11731 47.454364
640 2 59.51806 20.966671 69.856483
641 1 59.21594 20.566685 69.041019
642 1 60.052256 21.709698 69.57579
643 2 66.482056 25.437317 65.41584
644 1 65.578712 25.33176 65.117413
645 1 66.402443 25.713387 66.328907
646 2 71.321903 25.261719 57.878845
647 1 70.679546 25.36145 57.176216
648 1 70.948597 24.59201 58.451942
649 2 64.828194 22.385803 51.84462
650 1 65.147217 21.774387 51.180788
651 1 63.96843 22.65974 51.525131
652 2 57.784277 24.275692 65.783272
653 1 58.024515 25.200356 65.724201
654 1 57.363441 24.083031 64.945446
655 2 66.908821 25.772148 60.229277
656 1 66.413727 25.55302 61.018669
657 1 67.34021 24.954346 59.981789
658 2 57.501606 21.005722 68.265022
659 1 57.024036 21.337952 67.504887
660 1 56.820663 20.671623 68.848984
661 2 60.607666 23.842323 50.366416
662 1 60.258539 23.53199 49.530931
663 1 59.839836 23.922508 50.932384
664 2 59.295916 26.836067 48.39936
665 1 60.039412 26.460732 47.927616
666 1 58.701452 26.09845 48.536328
667 2 65.103691 24.854294 69.248085
668 1 64.491081 24.647438 69.95388
669 1 65.51704 24.017357 69.036133
670 2 56.56493 24.811966 48.973596
671 1 56.186523 25.002548 49.831908
672 1 55.966043 24.175438 48.583232
673 2 58.277391 23.160969 50.039596
674 1 57.445341 23.328514 50.482221
675 1 58.703739 22.492092 50.575353
676 2 59.107986 20.675472 65.970421
677 1 60.001869 20.547653 66.287987
678 1 58.942474 19.918663 65.408195
679 2 60.30378 22.785995 57.260378
680 1 59.653105 23.341354 56.830849
681 1 60.961735 22.620949 56.585054
682 2 58.029716 25.552238 70.059338
683 1 58.807636 25.084446 69.755604
684 1 57.351013 24.87941 70.113674
685 2 57.513094 25.628784 59.278738
686 1 58.134182 24.901512 59.238058
687 1 56.684734 25.222923 59.534353
688 2 62.679661 21.366966 62.892174
689 1 62.509048 20.679527 62.248314
690 1 63.533031 21.14212 63.262882
691 2 62.397247 22.667072 52.922476
692 1 61.453758 22.517208 52.982536
693 1 62.77747 22.060959 53.558279
694 2 69.461601 23.791622 64.971241
695 1 68.992668 23.178387 64.405273
696 1 70.385433 23.650806 64.764175
697 2 61.290066 26.199638 52.574181
698 1 61.573412 25.313404 52.798923
699 1 60.359159 26.217529 52.796272
700 2 63.425079 22.764626 49.81402
701 1 63.262894 21.827583 49.70482
702 1 63.660015 23.071163 48.938236
703 2 57.035995 25.793625 54.31982
704 1 56.152204 25.489216 54.526052
705 1 57.610857 25.22963 54.837219
706 2 67.646595 26.070107 48.239772
707 1 68.320099 25.521091 48.641264
708 1 67.486954 25.668251 47.385829
709 2 56.154337 20.399143 55.856457
710 1 56.4056 19.476402 55.896824
711 1 56.853006 20.858665 56.322268
712 2 69.266136 24.594086 53.838871
713 1 69.771526 24.034256 54.428291
714 1 68.35598 24.335854 53.984264
715 2 73.002701 25.251991 67.422676
716 1 73.421768 24.697205 66.764721
717 1 72.351711 25.754829 66.933197
718 2 57.905853 23.98917 75.203957
719 1 58.398136 23.191284 75.39698
720 1 58.507751 24.701 75.421318
721 2 57.666653 22.763062 47.205025
722 1 56.899809 22.224293 47.010128
